cnv_feature,spearman_r,p_value,p_value_adj,cohens_d,significant_fdr
cnv_depth__IBNLCO_04628__IBNLCO_04628__gene__promoter,-0.36707003631053914,1.8714875687620277e-08,,-0.6764136311321414,True
cnv_depth__IBNLCO_03458__Flagellar__CDS,0.3669277611026669,1.8970751331293573e-08,,0.7687038286286242,True
cnv_depth__IBNLCO_03627__DUF3540__CDS__promoter,0.3669277611026669,1.8970751331293573e-08,,0.6717993444518023,True
cnv_depth__IBNLCO_00523__IBNLCO_00523__gene__promoter,0.36678548589479454,1.922999864583826e-08,,0.7555192177528817,True
cnv_depth__IBNLCO_02684__IBNLCO_02684__gene__promoter,0.36678548589479454,1.922999864583826e-08,,0.7502384723617385,True
cnv_depth__IBNLCO_00187__yqhC__gene,0.3666432106869223,1.9492660311885236e-08,,0.7436445989378501,True
cnv_depth__IBNLCO_01551__hypothetical__CDS,-0.3666432106869223,1.9492660311885236e-08,,-0.7692640161164883,True
cnv_depth__IBNLCO_01073__IBNLCO_01073__gene,-0.3666432106869223,1.9492660311885236e-08,,-0.29083645425914106,True
cnv_depth__IBNLCO_00344__Branched-chain__CDS__promoter,0.36650093547905,1.975877952703078e-08,,0.5843115131502806,True
cnv_depth__IBNLCO_02450__Protein__CDS__promoter,-0.3663586602711777,2.0028400011797376e-08,,-0.6566069523446646,True
cnv_depth__IBNLCO_00009__Type__CDS__promoter,0.36621638506330534,2.0301566015660897e-08,,0.7927871539275735,True
cnv_depth__IBNLCO_04731__hypothetical__CDS__promoter,-0.36621638506330534,2.0301566015660897e-08,,-0.5006925527927076,True
cnv_depth__IBNLCO_04644__IBNLCO_04644__gene__promoter,-0.36607410985543304,2.057832232314221e-08,,-0.7274486940007768,True
cnv_depth__IBNLCO_05208__IBNLCO_05208__gene__promoter,0.36607410985543304,2.057832232314221e-08,,0.43660206909651456,True
cnv_depth__IBNLCO_02108__IBNLCO_02108__gene,-0.36607410985543304,2.057832232314221e-08,,-0.6928262607436393,True
cnv_depth__IBNLCO_03615__tssC1__gene__promoter,0.36593183464756074,2.0858714259966855e-08,,0.7811130117966412,True
cnv_depth__IBNLCO_04665__bfrD__gene,-0.36593183464756074,2.0858714259966855e-08,,-0.5083301098260634,True
cnv_depth__IBNLCO_05660__Radical__CDS,0.3657895594396885,2.114278769929008e-08,,0.7102016637639971,True
cnv_depth__IBNLCO_04940__Two__CDS,-0.3657895594396885,2.114278769929008e-08,,-0.36341220433637833,True
cnv_depth__IBNLCO_05258__Exodeoxyribonuclease__CDS__promoter,0.3657895594396885,2.114278769929008e-08,,0.7332002676173752,True
cnv_depth__IBNLCO_05717__mipA__gene__promoter,0.3657895594396885,2.114278769929008e-08,,0.617135542175676,True
cnv_depth__IBNLCO_03268__pilT__gene__promoter,0.36564728423181614,2.1430589067990894e-08,,0.48615065638564564,True
cnv_depth__IBNLCO_03078__IBNLCO_03078__gene__promoter,0.36564728423181614,2.1430589067990894e-08,,0.5971811601697891,True
cnv_depth__IBNLCO_01205__Peptidase__CDS,-0.36564728423181614,2.1430589067990894e-08,,-0.4942267307065892,True
cnv_depth__IBNLCO_02320__IBNLCO_02320__gene__promoter,-0.36564728423181614,2.1430589067990894e-08,,-0.6988119293706648,True
cnv_depth__IBNLCO_02936__cynR__gene__promoter,0.36564728423181614,2.1430589067990894e-08,,0.6667817933820372,True
cnv_depth__IBNLCO_01310__Transcription__CDS,-0.36564728423181614,2.1430589067990894e-08,,-0.6630827104016173,True
cnv_depth__IBNLCO_02983__gnl|Bakta|IBNLCO_02983__CDS,0.3655050090239439,2.1722165353032652e-08,,0.7162083679659502,True
cnv_depth__IBNLCO_05529__IBNLCO_05529__gene,0.3655050090239439,2.1722165353032652e-08,,0.5028547839593552,True
cnv_depth__IBNLCO_05531__IBNLCO_05531__gene,0.3655050090239439,2.1722165353032652e-08,,0.45431731870549547,True
cnv_depth__IBNLCO_04783__estB__gene__promoter,-0.3655050090239439,2.1722165353032652e-08,,-0.802279999655568,True
cnv_depth__IBNLCO_05412__IBNLCO_05412__gene,0.36536273381607154,2.2017564107896277e-08,,0.37314078127749883,True
cnv_depth__IBNLCO_00063__IBNLCO_00063__gene__promoter,0.36522045860819924,2.231683345907869e-08,,0.8476399296933507,True
cnv_depth__IBNLCO_05436__Outer__CDS__promoter,-0.36522045860819924,2.231683345907869e-08,,-0.5717053206010273,True
cnv_depth__IBNLCO_02679__Co-chaperonin__CDS,0.36507818340032694,2.262002211266603e-08,,0.5662097246352151,True
cnv_depth__IBNLCO_05308__IBNLCO_05308__gene,0.36507818340032694,2.262002211266603e-08,,0.5994541319696772,True
cnv_depth__IBNLCO_04289__CheC-like__CDS__promoter,-0.36493590819245464,2.292717936097496e-08,,-0.697283182728001,True
cnv_depth__IBNLCO_01832__IBNLCO_01832__gene,-0.36493590819245464,2.292717936097496e-08,,-0.0033135195491805925,True
cnv_depth__IBNLCO_00036__IBNLCO_00036__gene__promoter,0.36493590819245464,2.292717936097496e-08,,0.6880589552538164,True
cnv_depth__IBNLCO_04825__IBNLCO_04825__gene,-0.36479363298458234,2.3238355089268395e-08,,-0.19132628960516848,True
cnv_depth__IBNLCO_04736__Acyl-CoA__CDS__promoter,-0.36479363298458234,2.3238355089268395e-08,,-0.7584719575770348,True
cnv_depth__IBNLCO_04639__IBNLCO_04639__gene__promoter,-0.36479363298458234,2.3238355089268395e-08,,-0.5814148405090573,True
cnv_depth__IBNLCO_02003__IBNLCO_02003__gene,-0.36479363298458234,2.3238355089268395e-08,,-0.7258061491480269,True
cnv_depth__IBNLCO_05404__IBNLCO_05404__gene,0.3646513577767101,2.35535997825419e-08,,0.40033206224118767,True
cnv_depth__IBNLCO_02242__Putative__CDS,-0.3646513577767101,2.35535997825419e-08,,-0.7522299247007644,True
cnv_depth__IBNLCO_05323__IBNLCO_05323__gene,0.3646513577767101,2.35535997825419e-08,,0.814448338931533,True
cnv_depth__IBNLCO_04219__IBNLCO_04219__gene,-0.36450908256883774,2.3872964532384976e-08,,-0.33107991166873707,True
cnv_depth__IBNLCO_04722__yqhD__gene__promoter,-0.36450908256883774,2.3872964532384976e-08,,-0.8360200784965421,True
cnv_depth__IBNLCO_04780__gnl|Bakta|IBNLCO_04780__CDS__promoter,-0.3643668073609655,2.4196501043914408e-08,,-0.6200593062639169,True
cnv_depth__IBNLCO_05806__dsbD__gene__promoter,0.3643668073609655,2.4196501043914408e-08,,0.8174165595737157,True
cnv_depth__IBNLCO_01992__Thioesterase__CDS,-0.3643668073609655,2.4196501043914408e-08,,-0.742195503038013,True
cnv_depth__IBNLCO_05212__IBNLCO_05212__gene__promoter,0.3642245321530931,2.4524261642787465e-08,,0.7228076410045504,True
cnv_depth__IBNLCO_00935__IBNLCO_00935__gene__promoter,-0.3642245321530931,2.4524261642787465e-08,,-0.6786410822826573,True
cnv_depth__IBNLCO_03668__IBNLCO_03668__gene__promoter,0.3642245321530931,2.4524261642787465e-08,,0.688429081035893,True
cnv_depth__IBNLCO_00721__IBNLCO_00721__gene,-0.3640822569452208,2.4856299282283507e-08,,-0.4763828348572957,True
cnv_depth__IBNLCO_00967__IBNLCO_00967__gene__promoter,-0.3640822569452208,2.4856299282283507e-08,,-0.7286773712769997,True
cnv_depth__IBNLCO_00532__IBNLCO_00532__gene__promoter,0.3640822569452208,2.4856299282283507e-08,,0.6657705882588049,True
cnv_depth__IBNLCO_00655__IBNLCO_00655__gene__promoter,0.36393998173734854,2.5192667550468375e-08,,0.7054254084100148,True
cnv_depth__IBNLCO_04991__Type__CDS,-0.36393998173734854,2.5192667550468375e-08,,-0.6113820497118099,True
cnv_depth__IBNLCO_00902__livH__gene,0.3637977065294762,2.5533420677433846e-08,,0.4655219184166188,True
cnv_depth__IBNLCO_03036__IBNLCO_03036__gene__promoter,0.36365543132160394,2.5878613542612372e-08,,0.547801477206233,True
cnv_depth__IBNLCO_01358__IBNLCO_01358__gene__promoter,-0.36365543132160394,2.5878613542612372e-08,,-0.7720989013455867,True
cnv_depth__IBNLCO_00308__IBNLCO_00308__gene__promoter,0.3635131561137316,2.622830168217635e-08,,0.7123656662763804,True
cnv_depth__IBNLCO_05054__Taurine__CDS,-0.3635131561137316,2.622830168217635e-08,,-0.7874532061645645,True
cnv_depth__IBNLCO_04760__Putative__CDS,-0.3635131561137316,2.622830168217635e-08,,-0.6594894141606537,True
cnv_depth__IBNLCO_03837__hypothetical__CDS,0.36337088090585934,2.6582541296511195e-08,,0.40473879122966094,True
cnv_depth__IBNLCO_01576__Aspartate/glutamate__CDS,-0.36337088090585934,2.6582541296511195e-08,,-0.6889301032306839,True
cnv_depth__IBNLCO_02680__hypothetical__CDS__promoter,0.363228605697987,2.6941389257772717e-08,,0.6653702628592484,True
cnv_depth__IBNLCO_03435__xerC__gene__promoter,0.363228605697987,2.6941389257772717e-08,,0.7019933231569442,True
cnv_depth__IBNLCO_04534__Dibenzothiophene__CDS__promoter,0.3630863304901147,2.7304903117523275e-08,,0.6975196598884101,True
cnv_depth__IBNLCO_01255__IBNLCO_01255__gene__promoter,-0.3630863304901147,2.7304903117523275e-08,,-0.7143570506555272,True
cnv_depth__IBNLCO_02665__dTDP-4-dehydrorhamnose__CDS__promoter,0.3630863304901147,2.7304903117523275e-08,,0.61909792155253,True
cnv_depth__IBNLCO_01481__Glycoside__CDS__promoter,-0.36280178007437014,2.804616218217798e-08,,-0.7820960190778319,True
cnv_depth__IBNLCO_05679__IBNLCO_05679__gene,0.36280178007437014,2.804616218217798e-08,,0.7437996291939533,True
cnv_depth__IBNLCO_04845__IBNLCO_04845__gene,-0.36280178007437014,2.804616218217798e-08,,-0.5917754239274626,True
cnv_depth__IBNLCO_01932__IBNLCO_01932__gene,-0.3626595048664978,2.8424025957131724e-08,,-0.673049413638603,True
cnv_depth__IBNLCO_03590__IBNLCO_03590__gene,0.36251722965862554,2.8806792786529828e-08,,0.7609549356267158,True
cnv_depth__IBNLCO_02053__IBNLCO_02053__gene,-0.3622326792428809,2.9587280599868338e-08,,-0.6192095351764529,True
cnv_depth__IBNLCO_00016__gspL__gene,0.3622326792428809,2.9587280599868338e-08,,0.5288555174941553,True
cnv_depth__IBNLCO_01912__IBNLCO_01912__gene__promoter,-0.3620904040350086,2.9985125905096325e-08,,-0.6982515577808254,True
cnv_depth__IBNLCO_02969__IBNLCO_02969__gene,0.3620904040350086,2.9985125905096325e-08,,0.7106355159572286,True
cnv_depth__IBNLCO_01588__IBNLCO_01588__gene,-0.3620904040350086,2.9985125905096325e-08,,-0.6302825441618047,True
cnv_depth__IBNLCO_00319__IBNLCO_00319__gene,0.3620904040350086,2.9985125905096325e-08,,0.7017777234094833,True
cnv_depth__IBNLCO_00247__ABC__CDS__promoter,0.3620904040350086,2.9985125905096325e-08,,0.5510999021667058,True
cnv_depth__IBNLCO_03870__IBNLCO_03870__gene__promoter,0.3619481288271363,3.038812292389055e-08,,0.5987265894359016,True
cnv_depth__IBNLCO_02065__5-hydroxyisourate__CDS,-0.3619481288271363,3.038812292389055e-08,,-0.6980384871566575,True
cnv_depth__IBNLCO_04297__p-aminobenzoate__CDS,-0.3619481288271363,3.038812292389055e-08,,-0.5843653807097801,True
cnv_depth__IBNLCO_05268__IBNLCO_05268__gene,0.361805853619264,3.0796335679961645e-08,,0.34641982412704625,True
cnv_depth__IBNLCO_05537__Acyl-CoA__CDS,0.361805853619264,3.0796335679961645e-08,,0.4519900332011579,True
cnv_depth__IBNLCO_03285__IBNLCO_03285__gene__promoter,0.36166357841139174,3.1209828957448725e-08,,0.7133563656854937,True
cnv_depth__IBNLCO_01900__GTPase__CDS,-0.36166357841139174,3.1209828957448725e-08,,-0.665648541101181,True
cnv_depth__IBNLCO_04520__IBNLCO_04520__gene,-0.3615214036853181,3.16283706023611e-08,,-0.47465763641615216,True
cnv_depth__IBNLCO_03452__IBNLCO_03452__gene,0.3615213032035194,3.162866830950748e-08,,0.7115525625437813,True
cnv_depth__IBNLCO_02431__IBNLCO_02431__gene,-0.3615213032035194,3.162866830950748e-08,,-0.7619615626737161,True
cnv_depth__IBNLCO_04926__IBNLCO_04926__gene__promoter,-0.36137902799564714,3.205292006698397e-08,,-0.7247888363079552,True
cnv_depth__IBNLCO_04795__Putative__CDS__promoter,-0.36137902799564714,3.205292006698397e-08,,-0.7094683497900045,True
cnv_depth__IBNLCO_03011__Cell__CDS__promoter,0.36137902799564714,3.205292006698397e-08,,0.7713222016742647,True
cnv_depth__IBNLCO_00857__Exodeoxyribonuclease__CDS,-0.36137902799564714,3.205292006698397e-08,,-0.53846951842919,True
cnv_depth__IBNLCO_03826__Ferrous__CDS__promoter,0.36137902799564714,3.205292006698397e-08,,0.5529239464689208,True
cnv_depth__IBNLCO_05514__IBNLCO_05514__gene,0.3610944775799025,3.291793006275643e-08,,0.3139617733038948,True
cnv_depth__IBNLCO_00747__DUF2889__CDS,0.3610944775799025,3.291793006275643e-08,,0.6022904810052209,True
cnv_depth__IBNLCO_00742__nanT__gene,0.3610944775799025,3.291793006275643e-08,,0.4819756724562615,True
cnv_depth__IBNLCO_03129__IBNLCO_03129__gene,0.3609522023720302,3.335882493060666e-08,,0.5693921049030245,True
cnv_depth__IBNLCO_04270__IBNLCO_04270__gene__promoter,0.3609522023720302,3.335882493060666e-08,,0.49557920464274546,True
cnv_depth__IBNLCO_03950__IBNLCO_03950__gene,0.3606676519562856,3.425774206666205e-08,,0.542749074602936,True
cnv_depth__IBNLCO_02029__IBNLCO_02029__gene,-0.3605253767484133,3.471590587208e-08,,-0.6560546431983527,True
cnv_depth__IBNLCO_05128__High-copy__CDS,-0.3605253767484133,3.471590587208e-08,,-0.7052961067824175,True
cnv_depth__IBNLCO_01218__mdtA__gene,-0.3605253767484133,3.471590587208e-08,,-0.5856662544344104,True
cnv_depth__IBNLCO_05730__IBNLCO_05730__gene__promoter,0.3605253767484133,3.471590587208e-08,,0.6260373750655643,True
cnv_depth__IBNLCO_01692__IBNLCO_01692__gene__promoter,-0.3605253767484133,3.471590587208e-08,,-0.6992351520046042,True
cnv_depth__IBNLCO_05130__histidine__CDS__promoter,0.36038310154054093,3.517996892279787e-08,,0.6730096768056916,True
cnv_depth__IBNLCO_05751__Glycosyltransferase__CDS,0.36038310154054093,3.517996892279787e-08,,0.5958982681299426,True
cnv_depth__IBNLCO_01125__ABC3__CDS,-0.3602408263326687,3.565000409488163e-08,,-0.5857037565709076,True
cnv_depth__IBNLCO_00065__IBNLCO_00065__gene,0.3602408263326687,3.565000409488163e-08,,0.7414059145275356,True
cnv_depth__IBNLCO_05690__Type__CDS,0.3602408263326687,3.565000409488163e-08,,0.8011800059080733,True
cnv_depth__IBNLCO_02978__hypothetical__CDS,0.36009855112479633,3.6126085124462246e-08,,0.5387868749917105,True
cnv_depth__IBNLCO_04431__FAD__CDS,-0.3599562759169241,3.660828661737395e-08,,-0.44783624677010275,True
cnv_depth__IBNLCO_05588__IBNLCO_05588__gene__promoter,0.3599562759169241,3.660828661737395e-08,,0.5535588539737104,True
cnv_depth__IBNLCO_00266__flagellar__CDS,0.3599562759169241,3.660828661737395e-08,,0.6021110847253636,True
cnv_depth__IBNLCO_03013__Cell__CDS__promoter,0.3598140007090518,3.709668405890787e-08,,0.7411030823525697,True
cnv_depth__IBNLCO_03544__IBNLCO_03544__gene__promoter,0.3598140007090518,3.709668405890787e-08,,0.2892675830152362,True
cnv_depth__IBNLCO_03273__trnA__gene,0.3598140007090518,3.709668405890787e-08,,0.7630935675867769,True
cnv_depth__IBNLCO_02178__TetR-family__CDS,-0.3598140007090518,3.709668405890787e-08,,-0.6670615475079498,True
cnv_depth__IBNLCO_03166__sn-glycerol-3-phosphate__CDS__promoter,0.3598140007090518,3.709668405890787e-08,,0.7592254416863582,True
cnv_depth__IBNLCO_02834__phnL__gene,-0.3596717255011795,3.759135382365429e-08,,-0.6413175504968635,True
cnv_depth__IBNLCO_01887__bamD__gene,-0.3596717255011795,3.759135382365429e-08,,-0.6578346550020103,True
cnv_depth__IBNLCO_00407__IBNLCO_00407__gene,0.3596717255011795,3.759135382365429e-08,,0.6751291421861945,True
cnv_depth__IBNLCO_05317__hypothetical__CDS__promoter,0.3595294502933072,3.809237318546132e-08,,0.7423944855328578,True
cnv_depth__IBNLCO_02667__dTDP-glucose__CDS,0.3595294502933072,3.809237318546132e-08,,0.5776679267223462,True
cnv_depth__IBNLCO_05563__RHS__CDS__promoter,0.3595294502933072,3.809237318546132e-08,,0.05742835253941399,True
cnv_depth__IBNLCO_00956__IBNLCO_00956__gene,-0.3595294502933072,3.809237318546132e-08,,-0.7215518189381255,True
cnv_depth__IBNLCO_01844__HTH-type__CDS,-0.3593871750854349,3.859982032749035e-08,,-0.5962832439028438,True
cnv_depth__IBNLCO_01890__IBNLCO_01890__gene,-0.3593871750854349,3.859982032749035e-08,,-0.7480530099415225,True
cnv_depth__IBNLCO_02820__Acid__CDS__promoter,0.3591026246696903,3.9634315292529254e-08,,0.7542779564869028,True
cnv_depth__IBNLCO_00789__TetR__CDS__promoter,0.3591026246696903,3.9634315292529254e-08,,0.4077749394777121,True
cnv_depth__IBNLCO_00748__Succinate--CoA__CDS__promoter,0.3591026246696903,3.9634315292529254e-08,,0.6518378182367953,True
cnv_depth__IBNLCO_05293__Proline--tRNA__CDS__promoter,0.35896034946181793,4.01615241204533e-08,,0.6909405311912257,True
cnv_depth__IBNLCO_00639__Enoyl-CoA__CDS__promoter,0.35896034946181793,4.01615241204533e-08,,0.5086600558791433,True
cnv_depth__IBNLCO_00033__IBNLCO_00033__gene__promoter,0.3588180742539457,4.069548275929667e-08,,0.5978157763801613,True
cnv_depth__IBNLCO_05855__IBNLCO_05855__gene,0.3588180742539457,4.069548275929667e-08,,0.5743741561591525,True
cnv_depth__IBNLCO_03177__IBNLCO_03177__gene__promoter,0.3588180742539457,4.069548275929667e-08,,0.7840501339680582,True
cnv_depth__IBNLCO_01839__Glyoxylate/hydroxypyruvate__CDS__promoter,-0.3588180742539457,4.069548275929667e-08,,-0.02974756554650718,True
cnv_depth__IBNLCO_03045__IBNLCO_03045__gene,0.3588180742539457,4.069548275929667e-08,,0.6040755063101002,True
cnv_depth__IBNLCO_05230__Spermidine/putrescine__CDS,0.3588180742539457,4.069548275929667e-08,,0.518581022715208,True
cnv_depth__IBNLCO_02911__Glutamate/aspartate__CDS,0.3588180742539457,4.069548275929667e-08,,0.5540145302400441,True
cnv_depth__IBNLCO_01709__Putative__CDS__promoter,-0.3588180742539457,4.069548275929667e-08,,-0.4207172319086723,True
cnv_depth__IBNLCO_01812__Copper-binding__CDS__promoter,-0.3588180742539457,4.069548275929667e-08,,-0.058114105795093074,True
cnv_depth__IBNLCO_03073__IBNLCO_03073__gene__promoter,0.35867579904607333,4.1236274093421806e-08,,0.7315044098294023,True
cnv_depth__IBNLCO_01378__IBNLCO_01378__gene,-0.3585335238382011,4.1783981979122126e-08,,-0.5704818712896792,True
cnv_depth__IBNLCO_05604__IBNLCO_05604__gene,0.3585335238382011,4.1783981979122126e-08,,0.7056402645404586,True
cnv_depth__IBNLCO_01097__IBNLCO_01097__gene,-0.35839124863032873,4.2338691255444785e-08,,-0.6152332959065101,True
cnv_depth__IBNLCO_03869__IBNLCO_03869__gene__promoter,0.35839124863032873,4.2338691255444785e-08,,0.6738129413133706,True
cnv_depth__IBNLCO_04081__3-hydroxyisobutyryl-CoA__CDS,-0.35839124863032873,4.2338691255444785e-08,,-0.5537754193668616,True
cnv_depth__IBNLCO_00932__lptF__gene__promoter,0.35839124863032873,4.2338691255444785e-08,,0.7213952178086432,True
cnv_depth__IBNLCO_01886__Pseudouridine__CDS__promoter,-0.35824897342245643,4.290048775512884e-08,,-0.725641606946735,True
cnv_depth__IBNLCO_03043__apaG__gene,0.35810669821458413,4.346945831565709e-08,,0.7034306928636067,True
cnv_depth__IBNLCO_00044__Putative__CDS__promoter,0.35810669821458413,4.346945831565709e-08,,0.6894032674782713,True
cnv_depth__IBNLCO_03470__IBNLCO_03470__gene__promoter,0.35810669821458413,4.346945831565709e-08,,0.7357756599760824,True
cnv_depth__IBNLCO_00312__IBNLCO_00312__gene,0.3579644230067119,4.404569079042366e-08,,0.4637494547088109,True
cnv_depth__IBNLCO_04122__IBNLCO_04122__gene__promoter,0.3579644230067119,4.404569079042366e-08,,0.4657326513185993,True
cnv_depth__IBNLCO_04952__hypothetical__CDS,-0.3579644230067119,4.404569079042366e-08,,-0.5895324391890605,True
cnv_depth__IBNLCO_01796__IBNLCO_01796__gene,-0.3579644230067119,4.404569079042366e-08,,-0.012460550363787315,True
cnv_depth__IBNLCO_05774__IBNLCO_05774__gene__promoter,0.35782214779883953,4.4629274060019435e-08,,0.5996509579589805,True
cnv_depth__IBNLCO_00212__IBNLCO_00212__gene,0.35782214779883953,4.4629274060019435e-08,,0.6740884478298407,True
cnv_depth__IBNLCO_05483__dmeF__gene,0.35782214779883953,4.4629274060019435e-08,,0.45467178165429145,True
cnv_depth__IBNLCO_04937__Inner__CDS,-0.35782214779883953,4.4629274060019435e-08,,-0.7350767980907986,True
cnv_depth__IBNLCO_03826__efeU__gene,0.35782214779883953,4.4629274060019435e-08,,0.5707865051038364,True
cnv_depth__IBNLCO_05088__Phosphate__CDS,-0.3576798725909673,4.5220298043633744e-08,,-0.485933631921734,True
cnv_depth__IBNLCO_02024__Glycerate__CDS,-0.3576798725909673,4.5220298043633744e-08,,-0.44320842522756404,True
cnv_depth__IBNLCO_03925__Spermidine/putrescine__CDS__promoter,0.35753759738309493,4.581885371057791e-08,,0.4617535633363487,True
cnv_depth__IBNLCO_00575__IBNLCO_00575__gene__promoter,0.35753759738309493,4.581885371057791e-08,,0.5048529931757402,True
cnv_depth__IBNLCO_00872__IBNLCO_00872__gene,-0.35753759738309493,4.581885371057791e-08,,-0.1297687346861297,True
cnv_depth__IBNLCO_03875__IBNLCO_03875__gene,0.3573953221752227,4.642503309192878e-08,,0.04047558133935796,True
cnv_depth__IBNLCO_01933__IBNLCO_01933__gene__promoter,-0.3573953221752227,4.642503309192878e-08,,-0.67031679860235,True
cnv_depth__IBNLCO_03579__IBNLCO_03579__gene__promoter,0.35725304696735033,4.703892929228985e-08,,0.8006026185733645,True
