,feature_name,importance
3249,cnv_depth__IBNLCO_02741__IBNLCO_02741__gene,0.0
3248,cnv_depth__IBNLCO_02740__nrdR__gene,0.0
3247,cnv_depth__IBNLCO_02739__IBNLCO_02739__gene__promoter,0.0
3246,cnv_depth__IBNLCO_02737__pilW__gene__promoter,0.0
3245,cnv_depth__IBNLCO_02736__IBNLCO_02736__gene__promoter,0.0
3244,cnv_depth__IBNLCO_02737__pilW__gene,0.0
3243,cnv_depth__IBNLCO_02736__IBNLCO_02736__gene,0.0
3242,cnv_depth__IBNLCO_02735__IBNLCO_02735__gene__promoter,0.0
3241,cnv_depth__IBNLCO_02734__IBNLCO_02734__gene,0.0
3240,cnv_depth__IBNLCO_02734__IBNLCO_02734__gene__promoter,0.0
3239,cnv_depth__IBNLCO_02733__Putative__CDS,0.0
3238,cnv_depth__IBNLCO_02733__Putative__CDS__promoter,0.0
3237,cnv_depth__IBNLCO_02732__IBNLCO_02732__gene,0.0
3222,cnv_depth__IBNLCO_02708__IBNLCO_02708__gene__promoter,0.0
3235,cnv_depth__IBNLCO_02730__glutaryl-CoA__CDS,0.0
3234,cnv_depth__IBNLCO_02729__iclR__gene__promoter,0.0
3233,cnv_depth__IBNLCO_02730__IBNLCO_02730__gene__promoter,0.0
3232,cnv_depth__IBNLCO_02726__IBNLCO_02726__gene__promoter,0.0
3231,cnv_depth__IBNLCO_02724__hypothetical__CDS__promoter,0.0
3230,cnv_depth__IBNLCO_02719__Arabinose__CDS,0.0
3229,cnv_depth__IBNLCO_02717__D-lactate__CDS,0.0
3228,cnv_depth__IBNLCO_02716__IBNLCO_02716__gene,0.0
3227,cnv_depth__IBNLCO_02716__HTH__CDS__promoter,0.0
3226,cnv_depth__IBNLCO_02715__Purine__CDS__promoter,0.0
3225,cnv_depth__IBNLCO_02715__Purine__CDS,0.0
3224,cnv_depth__IBNLCO_02714__araC__gene,0.0
3223,cnv_depth__IBNLCO_02714__araC__gene__promoter,0.0
3236,cnv_depth__IBNLCO_02731__IBNLCO_02731__gene__promoter,0.0
3390,cnv_depth__IBNLCO_02852__IBNLCO_02852__gene__promoter,0.0
3389,cnv_depth__IBNLCO_02850__recG__gene,0.0
3388,cnv_depth__IBNLCO_02849__IBNLCO_02849__gene,0.0
3387,cnv_depth__IBNLCO_02848__IBNLCO_02848__gene__promoter,0.0
3386,cnv_depth__IBNLCO_02848__gnl|Bakta|IBNLCO_02848__CDS,0.0
3385,cnv_depth__IBNLCO_02847__gnl|Bakta|IBNLCO_02847__CDS,0.0
3384,cnv_depth__IBNLCO_02846__hypothetical__CDS,0.0
3383,cnv_depth__IBNLCO_02845__non-specific__CDS,0.0
3382,cnv_depth__IBNLCO_02844__IBNLCO_02844__gene__promoter,0.0
3381,cnv_depth__IBNLCO_02843__4-hydroxybenzoate__CDS,0.0
3380,cnv_depth__IBNLCO_02841__IBNLCO_02841__gene,0.0
3379,cnv_depth__IBNLCO_02841__IBNLCO_02841__gene__promoter,0.0
3305,cnv_depth__IBNLCO_02782__wcbI__gene__promoter,0.0
3377,cnv_depth__IBNLCO_02840__IBNLCO_02840__gene__promoter,0.0
3376,cnv_depth__IBNLCO_02839__phnG__gene,0.0
3375,cnv_depth__IBNLCO_02838__IBNLCO_02838__gene__promoter,0.0
3374,cnv_depth__IBNLCO_02837__phnI__gene__promoter,0.0
3373,cnv_depth__IBNLCO_02835__phnK__gene__promoter,0.0
3372,cnv_depth__IBNLCO_02836__IBNLCO_02836__gene,0.0
3371,cnv_depth__IBNLCO_02834__phnL__gene,0.0
3370,cnv_depth__IBNLCO_02833__IBNLCO_02833__gene__promoter,0.0
3369,cnv_depth__IBNLCO_02833__IBNLCO_02833__gene,0.0
3368,cnv_depth__IBNLCO_02832__Phosphonates__CDS,0.0
3367,cnv_depth__IBNLCO_02831__Phosphite__CDS,0.0
3366,cnv_depth__IBNLCO_02830__phnE__gene,0.0
3365,cnv_depth__IBNLCO_02829__Pyrroline-5-carboxylate__CDS__promoter,0.0
3378,cnv_depth__IBNLCO_02839__phnG__gene__promoter,0.0
3419,cnv_depth__IBNLCO_02878__IBNLCO_02878__gene,0.0
3418,cnv_depth__IBNLCO_02878__IBNLCO_02878__gene__promoter,0.0
3417,cnv_depth__IBNLCO_02876__Glutathione__CDS,0.0
3416,cnv_depth__IBNLCO_02875__IBNLCO_02875__gene__promoter,0.0
3415,cnv_depth__IBNLCO_02874__tRNA-specific__CDS,0.0
3414,cnv_depth__IBNLCO_02873__Phosphatase__CDS,0.0
3413,cnv_depth__IBNLCO_02872__proton-translocating__CDS__promoter,0.0
3412,cnv_depth__IBNLCO_02871__proton-translocating__CDS__promoter,0.0
3411,cnv_depth__IBNLCO_02870__NAD(P)__CDS__promoter,0.0
3410,cnv_depth__IBNLCO_02871__IBNLCO_02871__gene,0.0
3409,cnv_depth__IBNLCO_02870__IBNLCO_02870__gene,0.0
3408,cnv_depth__IBNLCO_02868__IBNLCO_02868__gene__promoter,0.0
3407,cnv_depth__IBNLCO_02867__hypothetical__CDS__promoter,0.0
3391,cnv_depth__IBNLCO_02853__Sec__CDS,0.0
3405,cnv_depth__IBNLCO_02865__hypothetical__CDS,0.0
3404,cnv_depth__IBNLCO_02865__IBNLCO_02865__gene__promoter,0.0
3403,cnv_depth__IBNLCO_02864__hypothetical__CDS,0.0
3402,cnv_depth__IBNLCO_02862__pqiB__gene,0.0
3401,cnv_depth__IBNLCO_02862__Intermembrane__CDS__promoter,0.0
3400,cnv_depth__IBNLCO_02861__IBNLCO_02861__gene,0.0
3399,cnv_depth__IBNLCO_02860__hypothetical__CDS__promoter,0.0
3398,cnv_depth__IBNLCO_02859__IBNLCO_02859__gene__promoter,0.0
3397,cnv_depth__IBNLCO_02859__IBNLCO_02859__gene,0.0
3396,cnv_depth__IBNLCO_02858__Lipid/polyisoprenoid-binding__CDS,0.0
3395,cnv_depth__IBNLCO_02855__Protein-export__CDS,0.0
3393,cnv_depth__IBNLCO_02854__secD__gene,0.0
3392,cnv_depth__IBNLCO_02854__secD__gene__promoter,0.0
3406,cnv_depth__IBNLCO_02866__THUMP__CDS__promoter,0.0
3334,cnv_depth__IBNLCO_02801__dnaA__gene,0.0
3331,cnv_depth__IBNLCO_02800__IBNLCO_02800__gene,0.0
3330,cnv_depth__IBNLCO_02798__IBNLCO_02798__gene,0.0
3329,cnv_depth__IBNLCO_02795__IBNLCO_02795__gene,0.0
3328,cnv_depth__IBNLCO_02795__IBNLCO_02795__gene__promoter,0.0
3327,cnv_depth__IBNLCO_02793__manC__gene,0.0
3326,cnv_depth__IBNLCO_02793__manC__gene__promoter,0.0
3325,cnv_depth__IBNLCO_02792__hypothetical__CDS,0.0
3324,cnv_depth__IBNLCO_02792__IBNLCO_02792__gene__promoter,0.0
3323,cnv_depth__IBNLCO_02791__IBNLCO_02791__gene,0.0
3322,cnv_depth__IBNLCO_02791__hypothetical__CDS__promoter,0.0
3321,cnv_depth__IBNLCO_02790__capsular__CDS__promoter,0.0
3320,cnv_depth__IBNLCO_02790__wcbC__gene,0.0
3364,cnv_depth__IBNLCO_02828__Pyridoxal__CDS,0.0
3318,cnv_depth__IBNLCO_02789__wcbD__gene,0.0
3317,cnv_depth__IBNLCO_02788__wzm__gene__promoter,0.0
3316,cnv_depth__IBNLCO_02787__wzt2__gene__promoter,0.0
3315,cnv_depth__IBNLCO_02788__wzm__gene,0.0
3314,cnv_depth__IBNLCO_02787__wzt2__gene,0.0
3313,cnv_depth__IBNLCO_02786__gnl|Bakta|IBNLCO_02786__CDS__promoter,0.0
3312,cnv_depth__IBNLCO_02786__wcbE__gene,0.0
3311,cnv_depth__IBNLCO_02785__wcbF__gene__promoter,0.0
3310,cnv_depth__IBNLCO_02785__wcbF__gene,0.0
3309,cnv_depth__IBNLCO_02784__wcbG__gene__promoter,0.0
3308,cnv_depth__IBNLCO_02783__wcbH__gene__promoter,0.0
3307,cnv_depth__IBNLCO_02784__capsular__CDS,0.0
3306,cnv_depth__IBNLCO_02783__wcbH__gene,0.0
3319,cnv_depth__IBNLCO_02789__capsule__CDS__promoter,0.0
3363,cnv_depth__IBNLCO_02827__Glycolate__CDS,0.0
3362,cnv_depth__IBNLCO_02827__IBNLCO_02827__gene__promoter,0.0
3361,cnv_depth__IBNLCO_02826__glcE__gene,0.0
3360,cnv_depth__IBNLCO_02825__IBNLCO_02825__gene,0.0
3359,cnv_depth__IBNLCO_02825__FAD-binding__CDS__promoter,0.0
3358,cnv_depth__IBNLCO_02822__gnl|Bakta|IBNLCO_02822__CDS__promoter,0.0
3357,cnv_depth__IBNLCO_02822__IBNLCO_02822__gene,0.0
3356,cnv_depth__IBNLCO_02821__IBNLCO_02821__gene,0.0
3355,cnv_depth__IBNLCO_02821__3-deoxy-7-phosphoheptulonate__CDS__promoter,0.0
3354,cnv_depth__IBNLCO_02820__Acid__CDS,0.0
3353,cnv_depth__IBNLCO_02820__Acid__CDS__promoter,0.0
3352,cnv_depth__IBNLCO_02819__Deaminated__CDS,0.0
3351,cnv_depth__IBNLCO_02819__Deaminated__CDS__promoter,0.0
3335,cnv_depth__IBNLCO_02802__IBNLCO_02802__gene__promoter,0.0
3348,cnv_depth__IBNLCO_02816__DNA__CDS,0.0
3347,cnv_depth__IBNLCO_02815__NAD__CDS,0.0
3346,cnv_depth__IBNLCO_02814__Heat-inducible__CDS,0.0
3345,cnv_depth__IBNLCO_02813__gnl|Bakta|IBNLCO_02813__CDS__promoter,0.0
3344,cnv_depth__IBNLCO_02813__IBNLCO_02813__gene,0.0
3343,cnv_depth__IBNLCO_02811__IBNLCO_02811__gene__promoter,0.0
3342,cnv_depth__IBNLCO_02811__hypothetical__CDS,0.0
3341,cnv_depth__IBNLCO_02810__hypothetical__CDS,0.0
3340,cnv_depth__IBNLCO_02809__dnaK__gene__promoter,0.0
3339,cnv_depth__IBNLCO_02809__Chaperone__CDS,0.0
3338,cnv_depth__IBNLCO_02803__IBNLCO_02803__gene,0.0
3337,cnv_depth__IBNLCO_02803__IBNLCO_02803__gene__promoter,0.0
3336,cnv_depth__IBNLCO_02802__IBNLCO_02802__gene,0.0
3350,cnv_depth__IBNLCO_02818__IBNLCO_02818__gene,0.0
2139,cnv_depth__IBNLCO_01733__Cysteine__CDS__promoter,0.0
2138,cnv_depth__IBNLCO_01732__araC__gene,0.0
2137,cnv_depth__IBNLCO_01732__AraC__CDS__promoter,0.0
2136,cnv_depth__IBNLCO_01731__IBNLCO_01731__gene,0.0
2135,cnv_depth__IBNLCO_01730__GHMP__CDS,0.0
2134,cnv_depth__IBNLCO_01730__GHMP__CDS__promoter,0.0
2133,cnv_depth__IBNLCO_01729__IBNLCO_01729__gene,0.0
2132,cnv_depth__IBNLCO_01729__IBNLCO_01729__gene__promoter,0.0
2131,cnv_depth__IBNLCO_01728__IBNLCO_01728__gene,0.0
2130,cnv_depth__IBNLCO_01726__IBNLCO_01726__gene__promoter,0.0
2129,cnv_depth__IBNLCO_01725__IBNLCO_01725__gene,0.0
2128,cnv_depth__IBNLCO_01724__jmjC__gene,0.0
2739,cnv_depth__IBNLCO_02225__IBNLCO_02225__gene__promoter,0.0
2126,cnv_depth__IBNLCO_01723__IBNLCO_01723__gene__promoter,0.0
2125,cnv_depth__IBNLCO_01722__Syringopeptin__CDS,0.0
2124,cnv_depth__IBNLCO_01721__hypothetical__CDS__promoter,0.0
2123,cnv_depth__IBNLCO_01721__IBNLCO_01721__gene,0.0
2122,cnv_depth__IBNLCO_01720__IBNLCO_01720__gene,0.0
2121,cnv_depth__IBNLCO_01720__Porin__CDS__promoter,0.0
2120,cnv_depth__IBNLCO_01719__AraC__CDS__promoter,0.0
2119,cnv_depth__IBNLCO_01719__AraC__CDS,0.0
2118,cnv_depth__IBNLCO_01718__EamA__CDS__promoter,0.0
2117,cnv_depth__IBNLCO_01718__EamA__CDS,0.0
2116,cnv_depth__IBNLCO_01717__cheW__gene,0.0
2115,cnv_depth__IBNLCO_01717__cheW__gene__promoter,0.0
2114,cnv_depth__IBNLCO_01716__Methyl-accepting__CDS,0.0
2127,cnv_depth__IBNLCO_01724__JmjC__CDS__promoter,0.0
2167,cnv_depth__IBNLCO_01781__IBNLCO_01781__gene,0.0
2166,cnv_depth__IBNLCO_01780__hypothetical__CDS,0.0
2165,cnv_depth__IBNLCO_01779__IBNLCO_01779__gene,0.0
2164,cnv_depth__IBNLCO_01747__Transmembrane__CDS__promoter,0.0
2163,cnv_depth__IBNLCO_01748__IBNLCO_01748__gene,0.0
2162,cnv_depth__IBNLCO_01747__Transmembrane__CDS,0.0
2161,cnv_depth__IBNLCO_01746__DUF1109__CDS,0.0
2160,cnv_depth__IBNLCO_01746__DUF1109__CDS__promoter,0.0
2159,cnv_depth__IBNLCO_01745__doxX__gene,0.0
2158,cnv_depth__IBNLCO_01745__doxX__gene__promoter,0.0
2157,cnv_depth__IBNLCO_01744__IBNLCO_01744__gene,0.0
2156,cnv_depth__IBNLCO_01744__IBNLCO_01744__gene__promoter,0.0
2155,cnv_depth__IBNLCO_01743__IBNLCO_01743__gene__promoter,0.0
2140,cnv_depth__IBNLCO_01733__IBNLCO_01733__gene,0.0
2153,cnv_depth__IBNLCO_01742__DUF2282__CDS__promoter,0.0
2152,cnv_depth__IBNLCO_01739__Family__CDS,0.0
2151,cnv_depth__IBNLCO_01739__IBNLCO_01739__gene__promoter,0.0
2150,cnv_depth__IBNLCO_01738__gnl|Bakta|IBNLCO_01738__CDS,0.0
2149,cnv_depth__IBNLCO_01738__gnl|Bakta|IBNLCO_01738__CDS__promoter,0.0
2148,cnv_depth__IBNLCO_01737__IBNLCO_01737__gene,0.0
2147,cnv_depth__IBNLCO_01737__Carrier__CDS__promoter,0.0
2146,cnv_depth__IBNLCO_01736__IBNLCO_01736__gene,0.0
2145,cnv_depth__IBNLCO_01736__gnl|Bakta|IBNLCO_01736__CDS__promoter,0.0
2144,cnv_depth__IBNLCO_01735__IBNLCO_01735__gene,0.0
2143,cnv_depth__IBNLCO_01735__Low-specificity__CDS__promoter,0.0
2142,cnv_depth__IBNLCO_01734__IBNLCO_01734__gene,0.0
2141,cnv_depth__IBNLCO_01734__argininosuccinate__CDS__promoter,0.0
2154,cnv_depth__IBNLCO_01742__IBNLCO_01742__gene,0.0
2084,cnv_depth__IBNLCO_01700__IBNLCO_01700__gene,0.0
2083,cnv_depth__IBNLCO_01699__yfcG__gene,0.0
2081,cnv_depth__IBNLCO_01697__hypothetical__CDS__promoter,0.0
2079,cnv_depth__IBNLCO_01697__hypothetical__CDS,0.0
2078,cnv_depth__IBNLCO_01696__Leucine-%2C__CDS__promoter,0.0
2077,cnv_depth__IBNLCO_01696__IBNLCO_01696__gene,0.0
2076,cnv_depth__IBNLCO_01695__IBNLCO_01695__gene,0.0
2075,cnv_depth__IBNLCO_01694__MFS__CDS__promoter,0.0
2074,cnv_depth__IBNLCO_01695__HTH__CDS__promoter,0.0
2073,cnv_depth__IBNLCO_01694__IBNLCO_01694__gene,0.0
2072,cnv_depth__IBNLCO_01693__IBNLCO_01693__gene__promoter,0.0
2071,cnv_depth__IBNLCO_01693__Glycosyl__CDS,0.0
2070,cnv_depth__IBNLCO_01692__IBNLCO_01692__gene,0.0
2113,cnv_depth__IBNLCO_01716__IBNLCO_01716__gene__promoter,0.0
2068,cnv_depth__IBNLCO_01691__IBNLCO_01691__gene,0.0
2067,cnv_depth__IBNLCO_01691__IBNLCO_01691__gene__promoter,0.0
2066,cnv_depth__IBNLCO_01690__IBNLCO_01690__gene,0.0
2065,cnv_depth__IBNLCO_01690__Cobalt-precorrin-5B__CDS__promoter,0.0
2064,cnv_depth__IBNLCO_01689__IBNLCO_01689__gene,0.0
2063,cnv_depth__IBNLCO_01689__IBNLCO_01689__gene__promoter,0.0
2062,cnv_depth__unknown__unknown__regulatory.7,0.0
2061,cnv_depth__IBNLCO_01688__IBNLCO_01688__gene__promoter,0.0
2060,cnv_depth__IBNLCO_01687__IBNLCO_01687__gene__promoter,0.0
2059,cnv_depth__IBNLCO_01688__IBNLCO_01688__gene,0.0
2058,cnv_depth__IBNLCO_01686__IBNLCO_01686__gene__promoter,0.0
2057,cnv_depth__IBNLCO_01687__IBNLCO_01687__gene,0.0
2056,cnv_depth__IBNLCO_01685__Siroheme__CDS__promoter,0.0
2069,cnv_depth__IBNLCO_01692__IBNLCO_01692__gene__promoter,0.0
2112,cnv_depth__IBNLCO_01715__IBNLCO_01715__gene,0.0
2111,cnv_depth__IBNLCO_01714__Long-chain-fatty-acid--CoA__CDS,0.0
2110,cnv_depth__IBNLCO_01713__Major__CDS,0.0
2109,cnv_depth__IBNLCO_01712__bioC__gene,0.0
2108,cnv_depth__IBNLCO_01712__bioC__gene__promoter,0.0
2107,cnv_depth__IBNLCO_01711__osmF__gene__promoter,0.0
2106,cnv_depth__IBNLCO_01710__IBNLCO_01710__gene__promoter,0.0
2105,cnv_depth__IBNLCO_01711__Putative__CDS,0.0
2104,cnv_depth__IBNLCO_01709__Putative__CDS__promoter,0.0
2103,cnv_depth__IBNLCO_01710__IBNLCO_01710__gene,0.0
2102,cnv_depth__IBNLCO_01708__ABC__CDS__promoter,0.0
2101,cnv_depth__IBNLCO_01709__Putative__CDS,0.0
2100,cnv_depth__IBNLCO_01708__ABC__CDS,0.0
2085,cnv_depth__IBNLCO_01701__IBNLCO_01701__gene__promoter,0.0
2098,cnv_depth__IBNLCO_01707__RNA-binding__CDS,0.0
2097,cnv_depth__IBNLCO_01706__IBNLCO_01706__gene__promoter,0.0
2096,cnv_depth__IBNLCO_01706__Arginine/ornithine__CDS,0.0
2095,cnv_depth__IBNLCO_01705__IBNLCO_01705__gene__promoter,0.0
2094,cnv_depth__IBNLCO_01705__IBNLCO_01705__gene,0.0
2093,cnv_depth__IBNLCO_01704__IBNLCO_01704__gene__promoter,0.0
2092,cnv_depth__IBNLCO_01704__Ornithine__CDS,0.0
2091,cnv_depth__IBNLCO_01703__IBNLCO_01703__gene__promoter,0.0
2090,cnv_depth__IBNLCO_01703__Carbamate__CDS,0.0
2089,cnv_depth__IBNLCO_01702__IBNLCO_01702__gene,0.0
2088,cnv_depth__IBNLCO_01702__Short-chain__CDS__promoter,0.0
2087,cnv_depth__IBNLCO_01701__Heme-binding__CDS,0.0
2086,cnv_depth__IBNLCO_01700__IBNLCO_01700__gene__promoter,0.0
2099,cnv_depth__IBNLCO_01707__RNA-binding__CDS__promoter,0.0
2253,cnv_depth__IBNLCO_01888__DNA__CDS__promoter,0.0
2252,cnv_depth__IBNLCO_01888__DNA__CDS,0.0
2251,cnv_depth__IBNLCO_01887__bamD__gene,0.0
2250,cnv_depth__IBNLCO_01886__Pseudouridine__CDS__promoter,0.0
2249,cnv_depth__IBNLCO_01887__Outer__CDS__promoter,0.0
2248,cnv_depth__IBNLCO_01886__IBNLCO_01886__gene,0.0
2247,cnv_depth__IBNLCO_01885__Purine__CDS__promoter,0.0
2246,cnv_depth__IBNLCO_01885__IBNLCO_01885__gene,0.0
2245,cnv_depth__IBNLCO_01884__Poly-beta-hydroxybutyrate__CDS__promoter,0.0
2244,cnv_depth__IBNLCO_01884__Poly-beta-hydroxybutyrate__CDS,0.0
2243,cnv_depth__IBNLCO_01883__IBNLCO_01883__gene__promoter,0.0
2242,cnv_depth__IBNLCO_01883__Acetyl-CoA__CDS,0.0
2168,cnv_depth__IBNLCO_01780__hypothetical__CDS__promoter,0.0
2240,cnv_depth__IBNLCO_01882__IBNLCO_01882__gene,0.0
2239,cnv_depth__IBNLCO_01881__Polyhydroxyalkanoate__CDS__promoter,0.0
2238,cnv_depth__IBNLCO_01880__rimO__gene__promoter,0.0
2237,cnv_depth__IBNLCO_01880__rimO__gene,0.0
2236,cnv_depth__IBNLCO_01879__gnl|Bakta|IBNLCO_01879__CDS__promoter,0.0
2235,cnv_depth__IBNLCO_01879__IBNLCO_01879__gene,0.0
2234,cnv_depth__IBNLCO_01878__Beta-ketothiolase__CDS__promoter,0.0
2233,cnv_depth__IBNLCO_01878__bktB__gene,0.0
2232,cnv_depth__IBNLCO_01877__IBNLCO_01877__gene__promoter,0.0
2231,cnv_depth__IBNLCO_01876__IBNLCO_01876__gene,0.0
2230,cnv_depth__IBNLCO_01875__IBNLCO_01875__gene,0.0
2229,cnv_depth__IBNLCO_01875__IBNLCO_01875__gene__promoter,0.0
2228,cnv_depth__IBNLCO_01874__IBNLCO_01874__gene__promoter,0.0
2241,cnv_depth__IBNLCO_01882__Acetoacetyl-CoA__CDS__promoter,0.0
2281,cnv_depth__IBNLCO_01906__4-hydroxy-3-methylbut-2-en-1-yl__CDS__promoter,0.0
2280,cnv_depth__IBNLCO_01906__4-hydroxy-3-methylbut-2-en-1-yl__CDS,0.0
2279,cnv_depth__IBNLCO_01905__IBNLCO_01905__gene__promoter,0.0
2278,cnv_depth__IBNLCO_01905__IBNLCO_01905__gene,0.0
2277,cnv_depth__IBNLCO_01904__IBNLCO_01904__gene,0.0
2276,cnv_depth__IBNLCO_01903__Outer__CDS__promoter,0.0
2275,cnv_depth__IBNLCO_01903__Outer__CDS,0.0
2274,cnv_depth__IBNLCO_01902__IBNLCO_01902__gene__promoter,0.0
2273,cnv_depth__IBNLCO_01902__GTPase__CDS,0.0
2272,cnv_depth__IBNLCO_01900__GTPase__CDS__promoter,0.0
2271,cnv_depth__IBNLCO_01900__GTPase__CDS,0.0
2270,cnv_depth__IBNLCO_01899__IBNLCO_01899__gene__promoter,0.0
2269,cnv_depth__IBNLCO_01899__hypothetical__CDS,0.0
2254,cnv_depth__IBNLCO_01889__DUF465__CDS,0.0
2267,cnv_depth__IBNLCO_01897__IBNLCO_01897__gene__promoter,0.0
2266,cnv_depth__IBNLCO_01897__DUF2065__CDS,0.0
2265,cnv_depth__IBNLCO_01896__IBNLCO_01896__gene__promoter,0.0
2264,cnv_depth__IBNLCO_01896__ATP__CDS,0.0
2263,cnv_depth__IBNLCO_01895__Adenylosuccinate__CDS__promoter,0.0
2262,cnv_depth__IBNLCO_01895__IBNLCO_01895__gene,0.0
2261,cnv_depth__IBNLCO_01894__Phosphoribosyltransferase__CDS__promoter,0.0
2260,cnv_depth__IBNLCO_01893__putative__CDS,0.0
2259,cnv_depth__IBNLCO_01891__IBNLCO_01891__gene,0.0
2258,cnv_depth__IBNLCO_01890__IBNLCO_01890__gene__promoter,0.0
2257,cnv_depth__IBNLCO_01891__IBNLCO_01891__gene__promoter,0.0
2256,cnv_depth__IBNLCO_01890__IBNLCO_01890__gene,0.0
2255,cnv_depth__IBNLCO_01889__DUF465__CDS__promoter,0.0
2268,cnv_depth__IBNLCO_01898__Protein__CDS,0.0
2195,cnv_depth__IBNLCO_01855__norR__gene,0.0
2194,cnv_depth__IBNLCO_01854__DUF2975__CDS,0.0
2193,cnv_depth__IBNLCO_01853__HTH__CDS__promoter,0.0
2192,cnv_depth__IBNLCO_01852__hypothetical__CDS,0.0
2191,cnv_depth__IBNLCO_01852__IBNLCO_01852__gene__promoter,0.0
2190,cnv_depth__IBNLCO_01851__HTH__CDS,0.0
2189,cnv_depth__IBNLCO_01851__IBNLCO_01851__gene__promoter,0.0
2188,cnv_depth__IBNLCO_01850__IBNLCO_01850__gene,0.0
2187,cnv_depth__IBNLCO_01850__hypothetical__CDS__promoter,0.0
2186,cnv_depth__IBNLCO_01849__mexB__gene,0.0
2185,cnv_depth__IBNLCO_01849__Multidrug__CDS__promoter,0.0
2184,cnv_depth__IBNLCO_01848__hlyD__gene,0.0
2183,cnv_depth__IBNLCO_01848__HlyD__CDS__promoter,0.0
2227,cnv_depth__IBNLCO_01874__IBNLCO_01874__gene,0.0
2181,cnv_depth__IBNLCO_01846__Chloride__CDS,0.0
2180,cnv_depth__IBNLCO_01846__Chloride__CDS__promoter,0.0
2179,cnv_depth__IBNLCO_01844__HTH-type__CDS,0.0
2178,cnv_depth__IBNLCO_01843__sdpI__gene,0.0
2177,cnv_depth__IBNLCO_01843__SdpI__CDS__promoter,0.0
2176,cnv_depth__IBNLCO_01842__hypothetical__CDS__promoter,0.0
2175,cnv_depth__IBNLCO_01842__hypothetical__CDS,0.0
2174,cnv_depth__IBNLCO_01841__IBNLCO_01841__gene__promoter,0.0
2173,cnv_depth__IBNLCO_01841__Putative__CDS,0.0
2172,cnv_depth__IBNLCO_01840__IBNLCO_01840__gene__promoter,0.0
2171,cnv_depth__IBNLCO_01785__IBNLCO_01785__gene,0.0
2170,cnv_depth__IBNLCO_01782__histidine__CDS,0.0
2169,cnv_depth__IBNLCO_01781__hypothetical__CDS__promoter,0.0
2182,cnv_depth__IBNLCO_01847__Transcriptional__CDS,0.0
2226,cnv_depth__IBNLCO_01873__fetB__gene,0.0
2225,cnv_depth__IBNLCO_01873__Iron__CDS__promoter,0.0
2224,cnv_depth__IBNLCO_01872__Phosphate__CDS,0.0
2223,cnv_depth__IBNLCO_01871__AsmA__CDS__promoter,0.0
2222,cnv_depth__IBNLCO_01872__Phosphate__CDS__promoter,0.0
2221,cnv_depth__IBNLCO_01871__AsmA__CDS,0.0
2220,cnv_depth__IBNLCO_01870__ybiT__gene__promoter,0.0
2219,cnv_depth__IBNLCO_01870__putative__CDS,0.0
2218,cnv_depth__IBNLCO_01869__eIF4A-inactivating__CDS,0.0
2217,cnv_depth__IBNLCO_01869__IBNLCO_01869__gene__promoter,0.0
2215,cnv_depth__IBNLCO_01868__IBNLCO_01868__gene,0.0
2214,cnv_depth__IBNLCO_01867__Inosine-5'-monophosphate__CDS__promoter,0.0
2213,cnv_depth__IBNLCO_01867__IBNLCO_01867__gene,0.0
2196,cnv_depth__IBNLCO_01855__norR__gene__promoter,0.0
2211,cnv_depth__IBNLCO_01865__IBNLCO_01865__gene,0.0
2210,cnv_depth__IBNLCO_01865__IBNLCO_01865__gene__promoter,0.0
2209,cnv_depth__IBNLCO_01864__IBNLCO_01864__gene,0.0
2208,cnv_depth__IBNLCO_01864__IBNLCO_01864__gene__promoter,0.0
2207,cnv_depth__IBNLCO_01863__IBNLCO_01863__gene,0.0
2206,cnv_depth__IBNLCO_01863__hypothetical__CDS__promoter,0.0
2205,cnv_depth__IBNLCO_01862__IBNLCO_01862__gene__promoter,0.0
2204,cnv_depth__IBNLCO_01861__Spermidine/putrescine__CDS,0.0
2202,cnv_depth__IBNLCO_01858__putative__CDS,0.0
2201,cnv_depth__IBNLCO_01858__IBNLCO_01858__gene__promoter,0.0
2200,cnv_depth__IBNLCO_01857__IBNLCO_01857__gene,0.0
2199,cnv_depth__IBNLCO_01857__Sulfide:quinone__CDS__promoter,0.0
2197,cnv_depth__IBNLCO_01856__IBNLCO_01856__gene__promoter,0.0
2212,cnv_depth__IBNLCO_01866__ompW__gene,0.0
1911,cnv_depth__IBNLCO_01555__hypothetical__CDS__promoter,0.0
1910,cnv_depth__IBNLCO_01555__IBNLCO_01555__gene,0.0
1909,cnv_depth__IBNLCO_01554__IBNLCO_01554__gene,0.0
1908,cnv_depth__IBNLCO_01554__hypothetical__CDS__promoter,0.0
1907,cnv_depth__IBNLCO_01553__IBNLCO_01553__gene,0.0
1906,cnv_depth__IBNLCO_01553__IBNLCO_01553__gene__promoter,0.0
1905,cnv_depth__IBNLCO_01552__IBNLCO_01552__gene,0.0
1904,cnv_depth__IBNLCO_01551__hypothetical__CDS,0.0
1903,cnv_depth__IBNLCO_01551__hypothetical__CDS__promoter,0.0
1902,cnv_depth__IBNLCO_01550__Sigma-54__CDS,0.0
1901,cnv_depth__IBNLCO_01550__Sigma-54__CDS__promoter,0.0
1900,cnv_depth__IBNLCO_01549__DUF2134__CDS,0.0
2055,cnv_depth__IBNLCO_01686__IBNLCO_01686__gene,0.0
1898,cnv_depth__IBNLCO_01547__hypothetical__CDS,0.0
